Sno,Ok,SOP,Message,Msg Id,Data Role,Power Role,Obj Count,Rev,Duration,Delta,Vbus(V),Data,Start Time,End Time
152,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,647,1666,29648,0x97B0 0x8002 0x04 0x00,19271057,19271704
153,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,511,82,29624,0x681,19271786,19272297
154,OK,SOP,EPR_REQUEST,0,UFP,SNK,2,v3,780,136422,29636,0x2089 0xB04A500A 0xD3C096F0,19408719,19409499
155,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,513,111,29612,0x1A1,19409610,19410123
156,OK,SOP,ACCEPT,4,DFP,SRC,0,v3,512,2736,29636,0x9A3,19412859,19413371
157,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,82,29612,0x881,19413453,19413963
158,OK,SOP,PS_RDY,5,DFP,SRC,0,v3,513,35818,30751,0xBA6,19449781,19450294
159,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,511,81,30763,0xA81,19450375,19450886
160,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,646,404333,32637,0x9290 0x8002 0x03 0x00,19855219,19855865
161,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,512,96,32601,0x3A1,19855961,19856473
162,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,648,1602,32613,0x9DB0 0x8002 0x04 0x00,19858075,19858723
163,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,511,81,32589,0xC81,19858804,19859315
164,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,645,454419,32625,0x9490 0x8002 0x03 0x00,20313734,20314379
165,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,512,98,32601,0x5A1,20314477,20314989
166,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,648,1616,32625,0x9FB0 0x8002 0x04 0x00,20316605,20317253
167,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,511,81,32601,0xE81,20317334,20317845
168,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,645,454405,32637,0x9690 0x8002 0x03 0x00,20772250,20772895
169,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,512,97,32601,0x7A1,20772992,20773504
170,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,648,1571,32625,0x91B0 0x8002 0x04 0x00,20775075,20775723
171,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,511,81,32613,0x81,20775804,20776315
172,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,646,454441,32625,0x9890 0x8002 0x03 0x00,21230756,21231402
173,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,513,97,32601,0x9A1,21231499,21232012
174,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,647,1534,32625,0x93B0 0x8002 0x04 0x00,21233546,21234193
175,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,32589,0x281,21234275,21234785
176,OK,SOP,EPR_REQUEST,5,UFP,SNK,2,v3,780,127573,32637,0x2A89 0xB04B400A 0xD3C096F0,21362358,21363138
177,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,512,95,32601,0xBA1,21363233,21363745
178,OK,SOP,ACCEPT,2,DFP,SRC,0,v3,513,2879,32625,0x5A3,21366624,21367137
179,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,511,81,32601,0x481,21367218,21367729
180,OK,SOP,PS_RDY,3,DFP,SRC,0,v3,512,28885,33479,0x7A6,21396614,21397126
181,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,510,82,33479,0x681,21397208,21397718
182,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,646,405156,35637,0x9C90 0x8002 0x03 0x00,21802874,21803520
183,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,513,96,35613,0xDA1,21803616,21804129
184,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,648,1605,35625,0x99B0 0x8002 0x04 0x00,21805734,21806382
185,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,81,35613,0x881,21806463,21806973
186,OK,SOP,EXTENDED_CONTROL_MSG,7,UFP,SNK,1,v3,646,454354,35637,0x9E90 0x8002 0x03 0x00,22261327,22261973
187,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,512,97,35601,0xFA1,22262070,22262582
188,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,648,1717,35649,0x9BB0 0x8002 0x04 0x00,22264299,22264947
189,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,82,35613,0xA81,22265029,22265539
190,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,646,454266,35649,0x9090 0x8002 0x03 0x00,22719805,22720451
191,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,512,96,35613,0x1A1,22720547,22721059
192,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,648,1812,35637,0x9DB0 0x8002 0x04 0x00,22722871,22723519
193,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,510,82,35613,0xC81,22723601,22724111
194,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,645,454167,35637,0x9290 0x8002 0x03 0x00,23178278,23178923
195,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,512,97,35613,0x3A1,23179020,23179532
196,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,648,1877,35637,0x9FB0 0x8002 0x04 0x00,23181409,23182057
197,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,511,81,35613,0xE81,23182138,23182649
198,OK,SOP,EPR_REQUEST,2,UFP,SNK,2,v3,781,147162,35625,0x2489 0xB04C300A 0xD3C096F0,23329811,23330592
199,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,513,94,35613,0x5A1,23330686,23331199
200,OK,SOP,ACCEPT,0,DFP,SRC,0,v3,512,2650,35637,0x1A3,23333849,23334361
201,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,82,35613,0x81,23334443,23334953
202,OK,SOP,PS_RDY,1,DFP,SRC,0,v3,513,19573,36076,0x3A6,23354526,23355039
203,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,36088,0x281,23355121,23355631
204,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,645,404668,38554,0x9690 0x8002 0x03 0x00,23760299,23760944
205,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,512,97,38531,0x7A1,23761041,23761553
206,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,648,1778,38542,0x95B0 0x8002 0x04 0x00,23763331,23763979
207,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,511,81,38519,0x481,23764060,23764571
208,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,645,454145,38554,0x9890 0x8002 0x03 0x00,24218716,24219361
209,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,513,97,38531,0x9A1,24219458,24219971
210,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,648,1716,38554,0x97B0 0x8002 0x04 0x00,24221687,24222335
211,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,510,82,38531,0x681,24222417,24222927
212,OK,SOP,EXTENDED_CONTROL_MSG,5,UFP,SNK,1,v3,645,454269,38554,0x9A90 0x8002 0x03 0x00,24677196,24677841
213,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,513,99,38531,0xBA1,24677940,24678453
214,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,647,1700,38542,0x99B0 0x8002 0x04 0x00,24680153,24680800
215,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,82,38531,0x881,24680882,24681392
216,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,646,454296,38542,0x9C90 0x8002 0x03 0x00,25135688,25136334
217,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,512,109,38531,0xDA1,25136443,25136955
218,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,647,1592,38542,0x9BB0 0x8002 0x04 0x00,25138547,25139194
219,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,82,38519,0xA81,25139276,25139786
220,OK,SOP,EPR_REQUEST,7,UFP,SNK,2,v3,781,157391,38566,0x2E89 0xB04D200A 0xD3C096F0,25297177,25297958
221,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,512,93,38542,0xFA1,25298051,25298563
222,OK,SOP,ACCEPT,6,DFP,SRC,0,v3,512,3428,38542,0xDA3,25301991,25302503
223,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,511,81,38531,0xC81,25302584,25303095
224,OK,SOP,PS_RDY,7,DFP,SRC,0,v3,512,19396,39017,0xFA6,25322491,25323003
225,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,82,39017,0xE81,25323085,25323595
226,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,645,405058,41472,0x9090 0x8002 0x03 0x00,25728653,25729298
227,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,513,97,41460,0x1A1,25729395,25729908
228,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,648,1852,41472,0x91B0 0x8002 0x04 0x00,25731760,25732408
229,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,82,41460,0x81,25732490,25733000
230,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,645,454082,41472,0x9290 0x8002 0x03 0x00,26187082,26187727
231,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,512,97,41448,0x3A1,26187824,26188336
232,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,649,1835,41484,0x93B0 0x8002 0x04 0x00,26190171,26190820
233,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,81,41460,0x281,26190901,26191411
234,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,646,454129,41484,0x9490 0x8002 0x03 0x00,26645540,26646186
235,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,513,96,41460,0x5A1,26646282,26646795
236,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,648,1886,41484,0x95B0 0x8002 0x04 0x00,26648681,26649329
237,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,511,81,41460,0x481,26649410,26649921
238,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,645,454062,41484,0x9690 0x8002 0x03 0x00,27103983,27104628
239,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,513,97,41460,0x7A1,27104725,27105238
240,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,648,1605,41472,0x97B0 0x8002 0x04 0x00,27106843,27107491
241,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,511,81,41436,0x681,27107572,27108083
242,OK,SOP,EPR_REQUEST,4,UFP,SNK,2,v3,781,141428,41472,0x2889 0xB04E100A 0xD3C096F0,27249511,27250292
243,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,513,95,41436,0x9A1,27250387,27250900
244,OK,SOP,ACCEPT,4,DFP,SRC,0,v3,512,3418,41484,0x9A3,27254318,27254830
245,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,511,82,41460,0x881,27254912,27255423
246,OK,SOP,PS_RDY,5,DFP,SRC,0,v3,513,19192,41934,0xBA6,27274615,27275128
247,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,511,81,41934,0xA81,27275209,27275720
248,OK,SOP,EXTENDED_CONTROL_MSG,5,UFP,SNK,1,v3,646,404276,44342,0x9A90 0x8002 0x03 0x00,27679996,27680642
249,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,512,96,44318,0xBA1,27680738,27681250
250,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,648,1528,44330,0x9DB0 0x8002 0x04 0x00,27682778,27683426
251,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,510,82,44318,0xC81,27683508,27684018
252,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,645,454446,44354,0x9C90 0x8002 0x03 0x00,28138464,28139109
253,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,512,98,44330,0xDA1,28139207,28139719
254,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,648,1589,44342,0x9FB0 0x8002 0x04 0x00,28141308,28141956
255,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,511,81,44318,0xE81,28142037,28142548
256,OK,SOP,EXTENDED_CONTROL_MSG,7,UFP,SNK,1,v3,645,454387,44342,0x9E90 0x8002 0x03 0x00,28596935,28597580
257,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,512,100,44318,0xFA1,28597680,28598192
258,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,648,1534,44330,0x91B0 0x8002 0x04 0x00,28599726,28600374
259,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,82,44306,0x81,28600456,28600966
260,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,645,454433,44342,0x9090 0x8002 0x03 0x00,29055399,29056044
261,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,513,97,44318,0x1A1,29056141,29056654
262,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,648,1612,44342,0x93B0 0x8002 0x04 0x00,29058266,29058914
263,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,81,44318,0x281,29058995,29059505
264,OK,SOP,EPR_REQUEST,1,UFP,SNK,2,v3,780,157372,44354,0x2289 0xB04F000A 0xD3C096F0,29216877,29217657
265,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,512,96,44330,0x3A1,29217753,29218265
266,OK,SOP,ACCEPT,2,DFP,SRC,0,v3,513,2991,44342,0x5A3,29221256,29221769
267,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,510,81,44318,0x481,29221850,29222360
268,OK,SOP,PS_RDY,3,DFP,SRC,0,v3,512,19223,44828,0x7A6,29241583,29242095
269,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,511,81,44828,0x681,29242176,29242687
270,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,645,404700,47212,0x9490 0x8002 0x03 0x00,29647387,29648032
271,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,512,99,47188,0x5A1,29648131,29648643
272,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,649,1615,47200,0x99B0 0x8002 0x04 0x00,29650258,29650907
273,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,81,47188,0x881,29650988,29651498
274,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,645,454331,47200,0x9690 0x8002 0x03 0x00,30105829,30106474
275,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,513,96,47188,0x7A1,30106570,30107083
276,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,649,1646,47200,0x9BB0 0x8002 0x04 0x00,30108729,30109378
277,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,81,47176,0xA81,30109459,30109969
278,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,645,454303,47200,0x9890 0x8002 0x03 0x00,30564272,30564917
279,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,512,98,47176,0x9A1,30565015,30565527
280,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,648,1525,47188,0x9DB0 0x8002 0x04 0x00,30567052,30567700
281,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,510,82,47176,0xC81,30567782,30568292
282,OK,SOP,EXTENDED_CONTROL_MSG,5,UFP,SNK,1,v3,646,454420,47212,0x9A90 0x8002 0x03 0x00,31022712,31023358
283,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,513,97,47188,0xBA1,31023455,31023968
284,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,649,1554,47200,0x9FB0 0x8002 0x04 0x00,31025522,31026171
285,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,81,47176,0xE81,31026252,31026762
286,OK,SOP,EPR_REQUEST,6,UFP,SNK,2,v3,786,158428,47200,0x2C89 0xB04E100A 0xD3C096F0,31185190,31185976
287,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,512,87,47164,0xDA1,31186063,31186575
288,OK,SOP,ACCEPT,0,DFP,SRC,0,v3,513,2809,47200,0x1A3,31189384,31189897
289,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,504,87,47176,0x81,31189984,31190488
290,OK,SOP,PS_RDY,1,DFP,SRC,0,v3,514,39257,45385,0x3A6,31229745,31230259
291,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,45338,0x281,31230341,31230851
292,OK,SOP,EXTENDED_CONTROL_MSG,7,UFP,SNK,1,v3,645,404749,44342,0x9E90 0x8002 0x03 0x00,31635600,31636245
293,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,513,97,44330,0xFA1,31636342,31636855
294,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,650,1567,44342,0x95B0 0x8002 0x04 0x00,31638422,31639072
295,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,511,81,44330,0x481,31639153,31639664
296,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,645,454392,44342,0x9090 0x8002 0x03 0x00,32094056,32094701
297,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,513,97,44318,0x1A1,32094798,32095311
298,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,651,1438,44342,0x97B0 0x8002 0x04 0x00,32096749,32097400
299,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,511,79,44318,0x681,32097479,32097990
300,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,646,454512,44342,0x9290 0x8002 0x03 0x00,32552502,32553148
301,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,513,97,44318,0x3A1,32553245,32553758
302,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,649,1620,44330,0x99B0 0x8002 0x04 0x00,32555378,32556027
303,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,514,81,44318,0x881,32556108,32556622
304,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,646,454330,44342,0x9490 0x8002 0x03 0x00,33010952,33011598
305,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,513,104,44318,0x5A1,33011702,33012215
306,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,648,1630,44342,0x9BB0 0x8002 0x04 0x00,33013845,33014493
307,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,82,44318,0xA81,33014575,33015085
308,OK,SOP,EPR_REQUEST,3,UFP,SNK,2,v3,780,121490,44354,0x2689 0xB04D200A 0xD3C096F0,33136575,33137355
309,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,513,95,44318,0x7A1,33137450,33137963
310,OK,SOP,ACCEPT,6,DFP,SRC,0,v3,513,3136,44342,0xDA3,33141099,33141612
311,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,511,81,44306,0xC81,33141693,33142204
312,OK,SOP,PS_RDY,7,DFP,SRC,0,v3,514,40884,42456,0xFA6,33183088,33183602
313,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,82,42397,0xE81,33183684,33184194
314,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,645,404815,41484,0x9890 0x8002 0x03 0x00,33589009,33589654
315,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,514,108,41448,0x9A1,33589762,33590276
316,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,649,1842,41472,0x91B0 0x8002 0x04 0x00,33592118,33592767
317,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,82,41448,0x81,33592849,33593359
318,OK,SOP,EXTENDED_CONTROL_MSG,5,UFP,SNK,1,v3,646,454116,41472,0x9A90 0x8002 0x03 0x00,34047475,34048121
319,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,512,106,41436,0xBA1,34048227,34048739
320,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,649,1828,41484,0x93B0 0x8002 0x04 0x00,34050567,34051216
321,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,41448,0x281,34051298,34051808
322,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,645,454075,41484,0x9C90 0x8002 0x03 0x00,34505883,34506528
323,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,513,98,41460,0xDA1,34506626,34507139
324,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,649,1674,41472,0x95B0 0x8002 0x04 0x00,34508813,34509462
325,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,511,81,41436,0x481,34509543,34510054
326,OK,SOP,EXTENDED_CONTROL_MSG,7,UFP,SNK,1,v3,646,454277,41484,0x9E90 0x8002 0x03 0x00,34964331,34964977
327,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,513,97,41448,0xFA1,34965074,34965587
328,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,649,1759,41472,0x97B0 0x8002 0x04 0x00,34967346,34967995
329,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,511,81,41448,0x681,34968076,34968587
330,OK,SOP,EPR_REQUEST,0,UFP,SNK,2,v3,781,136292,41484,0x2089 0xB04C300A 0xD3C096F0,35104879,35105660
331,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,513,94,41436,0x1A1,35105754,35106267
332,OK,SOP,ACCEPT,4,DFP,SRC,0,v3,513,2908,41484,0x9A3,35109175,35109688
333,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,82,41472,0x881,35109770,35110280
334,OK,SOP,PS_RDY,5,DFP,SRC,0,v3,514,44028,39456,0xBA6,35154308,35154822
335,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,82,39420,0xA81,35154904,35155414
336,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,645,404930,38542,0x9290 0x8002 0x03 0x00,35560344,35560989
337,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,513,99,38531,0x3A1,35561088,35561601
338,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,649,1483,38531,0x9DB0 0x8002 0x04 0x00,35563084,35563733
339,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,510,82,38519,0xC81,35563815,35564325
340,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,646,454513,38542,0x9490 0x8002 0x03 0x00,36018838,36019484
341,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,513,97,38519,0x5A1,36019581,36020094
342,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,649,1790,38542,0x9FB0 0x8002 0x04 0x00,36021884,36022533
343,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,82,38519,0xE81,36022615,36023125
344,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,645,454199,38554,0x9690 0x8002 0x03 0x00,36477324,36477969
345,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,513,97,38519,0x7A1,36478066,36478579
346,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,649,1630,38542,0x91B0 0x8002 0x04 0x00,36480209,36480858
347,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,81,38531,0x81,36480939,36481449
348,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,645,454365,38542,0x9890 0x8002 0x03 0x00,36935814,36936459
349,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,513,98,38531,0x9A1,36936557,36937070
350,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,649,1575,38554,0x93B0 0x8002 0x04 0x00,36938645,36939294
351,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,511,81,38519,0x281,36939375,36939886
352,OK,SOP,EPR_REQUEST,5,UFP,SNK,2,v3,780,117550,38542,0x2A89 0xB04B400A 0xD3C096F0,37057436,37058216
353,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,512,95,38519,0xBA1,37058311,37058823
354,OK,SOP,ACCEPT,2,DFP,SRC,0,v3,513,2885,38554,0x5A3,37061708,37062221
355,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,511,81,38531,0x481,37062302,37062813
356,OK,SOP,PS_RDY,3,DFP,SRC,0,v3,514,48432,36432,0x7A6,37111245,37111759
357,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,511,81,36384,0x681,37111840,37112351
358,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,645,404586,35637,0x9C90 0x8002 0x03 0x00,37516937,37517582
359,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,513,100,35589,0xDA1,37517682,37518195
360,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,649,1643,35613,0x99B0 0x8002 0x04 0x00,37519838,37520487
361,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,82,35613,0x881,37520569,37521079
362,OK,SOP,EXTENDED_CONTROL_MSG,7,UFP,SNK,1,v3,645,454382,35625,0x9E90 0x8002 0x03 0x00,37975461,37976106
363,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,514,98,35601,0xFA1,37976204,37976718
364,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,649,1797,35625,0x9BB0 0x8002 0x04 0x00,37978515,37979164
365,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,511,81,35613,0xA81,37979245,37979756
366,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,645,454208,35625,0x9090 0x8002 0x03 0x00,38433964,38434609
367,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,513,96,35601,0x1A1,38434705,38435218
368,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,648,1696,35613,0x9DB0 0x8002 0x04 0x00,38436914,38437562
369,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,511,82,35601,0xC81,38437644,38438155
370,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,645,454316,35637,0x9290 0x8002 0x03 0x00,38892471,38893116
371,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,512,99,35613,0x3A1,38893215,38893727
372,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,648,1726,35637,0x9FB0 0x8002 0x04 0x00,38895453,38896101
373,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,82,35613,0xE81,38896183,38896693
374,OK,SOP,EPR_REQUEST,2,UFP,SNK,2,v3,781,128363,35625,0x2489 0xB04A500A 0xD3C096F0,39025056,39025837
375,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,513,106,35601,0x5A1,39025943,39026456
376,OK,SOP,ACCEPT,0,DFP,SRC,0,v3,512,2742,35637,0x1A3,39029198,39029710
377,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,82,35625,0x81,39029792,39030302
378,OK,SOP,PS_RDY,1,DFP,SRC,0,v3,514,48902,33490,0x3A6,39079204,39079718
